clip_key,corpus,clip_idx,video_id,category,duration_s,t,start_s,end_s,scene_spatial_gap,agent_action_gap,control_gap,visual_gap,dominant_type,dominance_margin,visual_minus_control
external_0m0-Q0zz_-c_000112_000122,external,,0m0-Q0zz_-c_000112_000122,How-to & Instructional,10.0,10,9.09090909090909,10.0,0.1883293467055568,0.23713074459983707,0.06869802880253195,0.23713074459983707,agent_action,0.048801397894280285,0.16843271579730512
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,0,0.0,1.6666666666666667,0.013812327100915733,0.006441120988382787,0.013807371746390573,0.013812327100915733,scene_spatial,0.0073712061125329464,4.9553545251601605e-06
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,1,1.6666666666666667,3.3333333333333335,0.020078064620308922,0.013358060212345868,0.018461555828700793,0.020078064620308922,scene_spatial,0.006720004407963054,0.0016165087916081289
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,2,3.3333333333333335,5.0,0.014865286942699285,0.013138315626288422,0.0165851707679443,0.014865286942699285,scene_spatial,0.0017269713164108635,-0.0017198838252450166
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,3,5.0,6.666666666666667,0.046055872711539325,0.012089747601757739,0.09569421266964862,0.046055872711539325,scene_spatial,0.033966125109781586,-0.04963833995810929
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,4,6.666666666666667,8.333333333333334,0.04610453585757601,0.017978930455646802,0.16933804681303055,0.04610453585757601,scene_spatial,0.02812560540192921,-0.12323351095545454
external_0t0DB1B1w8Y_000000_000010,external,,0t0DB1B1w8Y_000000_000010,Sports,10.0,5,8.333333333333334,10.0,0.02722871342727884,0.05543514813754713,0.03055860161643298,0.05543514813754713,agent_action,0.02820643471026829,0.02487654652111415
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,0,0.0,1.0,0.26159936135402495,0.08998807307735301,0.007655532519276642,0.26159936135402495,scene_spatial,0.17161128827667194,0.2539438288347483
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,1,1.0,2.0,0.21469757576767168,0.04872888326218194,0.005324619722328672,0.21469757576767168,scene_spatial,0.16596869250548973,0.209372956045343
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,2,2.0,3.0,0.11057060312379763,0.029912261824849407,0.01261786312466151,0.11057060312379763,scene_spatial,0.08065834129894822,0.09795273999913612
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,3,3.0,4.0,0.03910230131760073,0.02260572723154386,0.01502573281150188,0.03910230131760073,scene_spatial,0.01649657408605687,0.02407656850609885
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,4,4.0,5.0,0.04028793816926124,0.03190144092164826,0.03567225359887294,0.04028793816926124,scene_spatial,0.008386497247612978,0.004615684570388301
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,5,5.0,6.0,0.0433865824305667,0.04191380897625585,0.017253765303374413,0.0433865824305667,scene_spatial,0.0014727734543108495,0.026132817127192287
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,6,6.0,7.0,0.12621052246319597,0.052434866697737004,0.013126706805828059,0.12621052246319597,scene_spatial,0.07377565576545897,0.11308381565736791
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,7,7.0,8.0,0.2362515718105883,0.05410907880742233,0.1122960743055803,0.2362515718105883,scene_spatial,0.18214249300316598,0.123955497505008
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,8,8.0,9.0,0.595758704526796,0.06779494028741262,0.13554092624250014,0.595758704526796,scene_spatial,0.5279637642393834,0.4602177782842959
external_1-jIze6gy0g_000026_000036,external,,1-jIze6gy0g_000026_000036,How-to & Instructional,10.0,9,9.0,10.0,0.2509829731730753,0.20802127859837294,0.44843673133012574,0.2509829731730753,scene_spatial,0.042961694574702336,-0.19745375815705046
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,0,0.0,1.1111111111111112,0.23677512900917497,0.16185999023278397,0.3401701317275886,0.23677512900917497,scene_spatial,0.074915138776391,-0.10339500271841362
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,1,1.1111111111111112,2.2222222222222223,0.22011538853051993,0.18012981253356297,0.17263386341131548,0.22011538853051993,scene_spatial,0.03998557599695696,0.04748152511920445
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,2,2.2222222222222223,3.3333333333333335,0.11325863450574347,0.02030194214475245,0.5576678036661422,0.11325863450574347,scene_spatial,0.09295669236099102,-0.44440916916039874
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,3,3.3333333333333335,4.444444444444445,0.1265210728939442,0.025348919499697198,0.6510856035142442,0.1265210728939442,scene_spatial,0.10117215339424701,-0.5245645306203
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,4,4.444444444444445,5.555555555555555,0.24854143248474747,0.03298635375445991,0.4942032758486191,0.24854143248474747,scene_spatial,0.21555507873028756,-0.24566184336387165
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,5,5.555555555555555,6.666666666666667,0.3753565821195691,0.07757123684648126,0.21113591915080532,0.3753565821195691,scene_spatial,0.29778534527308786,0.1642206629687638
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,6,6.666666666666667,7.777777777777779,0.35612115427562585,0.10911580958522504,0.08360232529230416,0.35612115427562585,scene_spatial,0.2470053446904008,0.2725188289833217
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,7,7.777777777777779,8.88888888888889,0.2852223677604203,0.09511300932287903,0.08645240927791109,0.2852223677604203,scene_spatial,0.1901093584375413,0.19876995848250922
external_1HUWWCLza0w_000000_000010,external,,1HUWWCLza0w_000000_000010,Sports,10.0,8,8.88888888888889,10.0,0.32298292720333444,1.368165970638435,0.1479185267079668,1.368165970638435,agent_action,1.0451830434351006,1.2202474439304682
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,0,0.0,1.0,0.17810514196043303,0.7834556265811858,0.00846472185210212,0.7834556265811858,agent_action,0.6053504846207528,0.7749909047290837
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,1,1.0,2.0,0.07368211782165612,0.5507024898517652,0.011611128320175967,0.5507024898517652,agent_action,0.47702037203010905,0.5390913615315892
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,2,2.0,3.0,0.03917344812860124,0.2706215637646001,0.01075684656800735,0.2706215637646001,agent_action,0.23144811563599887,0.25986471719659276
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,3,3.0,4.0,0.03341333100843935,0.15458976158447058,0.012663099283451773,0.15458976158447058,agent_action,0.12117643057603122,0.1419266623010188
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,4,4.0,5.0,0.05060467388401968,0.09702650538058111,0.09613205378360568,0.09702650538058111,agent_action,0.04642183149656143,0.0008944515969754319
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,5,5.0,6.0,0.08520628016760612,0.061318930442419095,0.1713291770113058,0.08520628016760612,scene_spatial,0.023887349725187024,-0.08612289684369967
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,6,6.0,7.0,0.05887752412519609,0.0278197096477667,0.05636549366296428,0.05887752412519609,scene_spatial,0.03105781447742939,0.002512030462231807
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,7,7.0,8.0,0.1552292541074849,0.03208490921038276,0.08113409682587758,0.1552292541074849,scene_spatial,0.12314434489710213,0.07409515728160732
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,8,8.0,9.0,0.15546816015267817,0.03842535307036099,0.1029887672473011,0.15546816015267817,scene_spatial,0.11704280708231718,0.052479392905377065
external_1YemrpNBpf4_000001_000011,external,,1YemrpNBpf4_000001_000011,Entertainment,10.0,9,9.0,10.0,0.2825121868873731,0.030477441136391392,0.06147897250177059,0.2825121868873731,scene_spatial,0.2520347457509817,0.22103321438560253
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,0,0.0,1.0,0.31359341791430595,0.12735005406341027,0.04494231379690505,0.31359341791430595,scene_spatial,0.18624336385089568,0.2686511041174009
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,1,1.0,2.0,0.25346204741309886,0.11323525534382073,0.03258532186280161,0.25346204741309886,scene_spatial,0.14022679206927813,0.22087672555029725
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,2,2.0,3.0,0.3424298273587043,0.11618339657148491,0.030185954761668632,0.3424298273587043,scene_spatial,0.2262464307872194,0.3122438725970357
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,3,3.0,4.0,0.34323840583181753,0.1175133625910666,0.022568567740775647,0.34323840583181753,scene_spatial,0.22572504324075093,0.3206698380910419
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,4,4.0,5.0,0.28332055368193854,0.08992814822281026,0.02774279077348918,0.28332055368193854,scene_spatial,0.19339240545912828,0.25557776290844936
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,5,5.0,6.0,0.27517772789688055,0.09085873207836481,0.028224512529559043,0.27517772789688055,scene_spatial,0.18431899581851574,0.2469532153673215
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,6,6.0,7.0,0.1855641384647384,0.08444070589148134,0.03914560644256504,0.1855641384647384,scene_spatial,0.10112343257325707,0.14641853202217336
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,7,7.0,8.0,0.20702244739453846,0.09303607182808438,0.12187738438962092,0.20702244739453846,scene_spatial,0.11398637556645408,0.08514506300491753
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,8,8.0,9.0,0.3371298572014202,0.14552791830492695,0.3516470918417963,0.3371298572014202,scene_spatial,0.19160193889649324,-0.014517234640376131
external_1kLhK8KfIEw_000020_000030,external,,1kLhK8KfIEw_000020_000030,How-to & Instructional,10.0,9,9.0,10.0,0.38394841934619484,0.21161634236450766,0.5717336811440222,0.38394841934619484,scene_spatial,0.17233207698168718,-0.1877852617978274
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,0,0.0,0.9090909090909091,0.2836864322286531,0.1322120154272758,0.1555244216844659,0.2836864322286531,scene_spatial,0.1514744168013773,0.1281620105441872
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,1,0.9090909090909091,1.8181818181818181,0.07181094405839616,0.06929933912647479,0.07903181736820286,0.07181094405839616,scene_spatial,0.002511604931921374,-0.007220873309806697
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,2,1.8181818181818181,2.727272727272727,0.09950471704955322,0.05916990430694091,0.06943607340675784,0.09950471704955322,scene_spatial,0.0403348127426123,0.03006864364279538
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,3,2.727272727272727,3.6363636363636362,0.15257364406277496,0.04916014003796576,0.07720432888362938,0.15257364406277496,scene_spatial,0.1034135040248092,0.07536931517914558
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,4,3.6363636363636362,4.545454545454545,0.19806801964000675,0.06391538632289562,0.06587527515342184,0.19806801964000675,scene_spatial,0.13415263331711114,0.1321927444865849
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,5,4.545454545454545,5.454545454545454,0.23537508848260447,0.04038041921347335,0.061324582517142234,0.23537508848260447,scene_spatial,0.19499466926913112,0.17405050596546223
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,6,5.454545454545454,6.363636363636363,0.20637976091105958,0.059729332201618246,0.042361018039724474,0.20637976091105958,scene_spatial,0.14665042870944134,0.1640187428713351
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,7,6.363636363636363,7.2727272727272725,0.12636368506465823,0.023685633659455307,0.06021585483922731,0.12636368506465823,scene_spatial,0.10267805140520292,0.06614783022543091
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,8,7.2727272727272725,8.181818181818182,0.12537896492562628,0.030038552846206046,0.3131524280719782,0.12537896492562628,scene_spatial,0.09534041207942023,-0.1877734631463519
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,9,8.181818181818182,9.09090909090909,0.1973021670155065,0.6462093690891746,0.10455455170407923,0.6462093690891746,agent_action,0.4489072020736681,0.5416548173850954
external_21T1JDdJgsM_000047_000057,external,,21T1JDdJgsM_000047_000057,Entertainment,10.0,10,9.09090909090909,10.0,0.01680923973113324,0.011801807724680757,0.1909656040497646,0.01680923973113324,scene_spatial,0.0050074320064524835,-0.17415636431863135
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,0,0.0,0.9090909090909091,0.5285000435686835,0.42641606501547047,0.06396761814042295,0.5285000435686835,scene_spatial,0.10208397855321305,0.46453242542826056
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,1,0.9090909090909091,1.8181818181818181,0.46246621671686095,0.16652417818905985,0.07116095969454672,0.46246621671686095,scene_spatial,0.2959420385278011,0.3913052570223142
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,2,1.8181818181818181,2.727272727272727,0.48722341378018685,0.05708217354661138,0.055196103542626274,0.48722341378018685,scene_spatial,0.4301412402335755,0.4320273102375606
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,3,2.727272727272727,3.6363636363636362,0.4353434161729771,0.03643814196401973,0.04637910607467577,0.4353434161729771,scene_spatial,0.3989052742089574,0.38896431009830135
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,4,3.6363636363636362,4.545454545454545,0.3847521722428999,0.03036933611046788,0.047256565547486584,0.3847521722428999,scene_spatial,0.35438283613243204,0.33749560669541334
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,5,4.545454545454545,5.454545454545454,0.3449801070329639,0.047614764223600226,0.07671988773644756,0.3449801070329639,scene_spatial,0.29736534280936366,0.26826021929651633
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,6,5.454545454545454,6.363636363636363,0.27791331221439575,0.05034800248040838,0.08656788609143473,0.27791331221439575,scene_spatial,0.22756530973398736,0.19134542612296102
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,7,6.363636363636363,7.2727272727272725,0.28087276185661725,0.03947960256963101,0.15462224081219467,0.28087276185661725,scene_spatial,0.24139315928698624,0.12625052104442258
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,8,7.2727272727272725,8.181818181818182,0.6952041682987011,0.12686888651234862,1.1185915573929834,0.6952041682987011,scene_spatial,0.5683352817863525,-0.4233873890942823
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,9,8.181818181818182,9.09090909090909,0.7995618815521248,0.257591020811314,1.1250643707777255,0.7995618815521248,scene_spatial,0.5419708607408108,-0.32550248922560066
external_2kJxrcNRS9w_000047_000057,external,,2kJxrcNRS9w_000047_000057,Sports,10.0,10,9.09090909090909,10.0,0.008447037580191052,0.005473347691911212,0.2535280383140498,0.008447037580191052,scene_spatial,0.00297368988827984,-0.24508100073385874
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,0,0.0,0.9090909090909091,0.10752430949660108,0.4035497014380033,0.02584506069507142,0.4035497014380033,agent_action,0.2960253919414022,0.37770464074293186
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,1,0.9090909090909091,1.8181818181818181,0.06937898708520407,0.040975678375672286,0.06794187291516851,0.06937898708520407,scene_spatial,0.028403308709531783,0.0014371141700355583
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,2,1.8181818181818181,2.727272727272727,0.1545058688689187,0.022222953263981493,0.17328081581394894,0.1545058688689187,scene_spatial,0.1322829156049372,-0.018774946945030235
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,3,2.727272727272727,3.6363636363636362,0.12929494608726477,0.01609425679637111,0.1882398530410324,0.12929494608726477,scene_spatial,0.11320068929089366,-0.05894490695376764
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,4,3.6363636363636362,4.545454545454545,0.06968499500850656,0.01505743823263861,0.1846713187005753,0.06968499500850656,scene_spatial,0.05462755677586795,-0.11498632369206874
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,5,4.545454545454545,5.454545454545454,0.0707229262255723,0.014163619373708913,0.2585265535921526,0.0707229262255723,scene_spatial,0.05655930685186339,-0.1878036273665803
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,6,5.454545454545454,6.363636363636363,0.10435629311960792,0.018733347423892432,0.2653861511154554,0.10435629311960792,scene_spatial,0.08562294569571549,-0.16102985799584746
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,7,6.363636363636363,7.2727272727272725,0.09282825826352759,0.02864561521841935,0.24158199171051808,0.09282825826352759,scene_spatial,0.06418264304510823,-0.1487537334469905
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,8,7.2727272727272725,8.181818181818182,0.1677921987028569,0.039139008509636586,0.2900463066179827,0.1677921987028569,scene_spatial,0.1286531901932203,-0.12225410791512581
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,9,8.181818181818182,9.09090909090909,0.10790423413468597,0.068550359336783,0.17866562427697097,0.10790423413468597,scene_spatial,0.03935387479790298,-0.070761390142285
external_3su234u58DA_000172_000182,external,,3su234u58DA_000172_000182,Entertainment,10.0,10,9.09090909090909,10.0,0.08241634595015968,0.7563181075466374,0.06548090506489124,0.7563181075466374,agent_action,0.6739017615964777,0.6908372024817462
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,0,0.0,1.0,0.2039479954594393,0.28478637695885756,0.017950352868763453,0.28478637695885756,agent_action,0.08083838149941824,0.2668360240900941
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,1,1.0,2.0,0.030619779358375787,0.028530883501575732,0.07199472796850437,0.030619779358375787,scene_spatial,0.002088895856800055,-0.04137494861012858
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,2,2.0,3.0,0.057253361419463356,0.009284755274754142,0.09998261177504875,0.057253361419463356,scene_spatial,0.047968606144709214,-0.04272925035558539
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,3,3.0,4.0,0.08837500764460493,0.01326784291052685,0.07885523758003954,0.08837500764460493,scene_spatial,0.07510716473407808,0.009519770064565392
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,4,4.0,5.0,0.07974713149719481,0.009074681587303512,0.15722609830293277,0.07974713149719481,scene_spatial,0.0706724499098913,-0.07747896680573796
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,5,5.0,6.0,0.08324095871472348,0.007961468092117174,0.160762852357628,0.08324095871472348,scene_spatial,0.0752794906226063,-0.07752189364290452
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,6,6.0,7.0,0.07130586764700986,0.008006544816224093,0.13157521752172052,0.07130586764700986,scene_spatial,0.06329932283078576,-0.060269349874710665
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,7,7.0,8.0,0.07791280413067803,0.009345245801305913,0.13979631380288726,0.07791280413067803,scene_spatial,0.06856755832937211,-0.061883509672209236
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,8,8.0,9.0,0.1151143465925496,0.014831556013386593,0.28781511109323454,0.1151143465925496,scene_spatial,0.100282790579163,-0.17270076450068494
external_3ufJNSez5Is_000008_000018,external,,3ufJNSez5Is_000008_000018,How-to & Instructional,10.0,9,9.0,10.0,0.1870508065001708,0.02687051169118959,0.35717123936885464,0.1870508065001708,scene_spatial,0.16018029480898122,-0.17012043286868384
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,0,0.0,1.0,0.4508565683102179,0.38335957582393276,0.02022699786067661,0.4508565683102179,scene_spatial,0.06749699248628516,0.4306295704495413
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,1,1.0,2.0,0.07386343096946357,0.06136815472598678,0.012878576965411614,0.07386343096946357,scene_spatial,0.012495276243476794,0.06098485400405196
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,2,2.0,3.0,0.0947291832499958,0.15524452390901355,0.016424907408129075,0.15524452390901355,agent_action,0.06051534065901776,0.13881961650088448
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,3,3.0,4.0,0.12921043447846836,0.022166646794221978,0.01903659285882653,0.12921043447846836,scene_spatial,0.10704378768424638,0.11017384161964183
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,4,4.0,5.0,0.14841485517964537,0.016699140475480267,0.02606748643902823,0.14841485517964537,scene_spatial,0.1317157147041651,0.12234736874061714
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,5,5.0,6.0,0.10782164869364175,0.013255553011668364,0.028565067289833213,0.10782164869364175,scene_spatial,0.09456609568197338,0.07925658140380853
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,6,6.0,7.0,0.10915903242367453,0.016892751624278945,0.042062418295844894,0.10915903242367453,scene_spatial,0.09226628079939558,0.06709661412782963
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,7,7.0,8.0,0.09014658306926326,0.01898527461035482,0.14956253650399187,0.09014658306926326,scene_spatial,0.07116130845890845,-0.05941595343472861
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,8,8.0,9.0,0.10372277769526628,0.03165610765807836,0.37234405213237165,0.10372277769526628,scene_spatial,0.07206667003718792,-0.2686212744371054
external_750QhTe9Z4U_000000_000010,external,,750QhTe9Z4U_000000_000010,People & Vlogs,10.0,9,9.0,10.0,0.18215494367153762,0.029904846057735024,0.07888524924988771,0.18215494367153762,scene_spatial,0.1522500976138026,0.1032696944216499
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,0,0.0,1.0,0.044538047072997466,0.027592821662796863,0.10575243438163695,0.044538047072997466,scene_spatial,0.016945225410200604,-0.061214387308639484
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,1,1.0,2.0,0.045226105296262475,0.03025807157417082,0.04316059750316159,0.045226105296262475,scene_spatial,0.014968033722091656,0.0020655077931008847
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,2,2.0,3.0,0.11392338888607967,0.044615795294803084,0.05065729292651544,0.11392338888607967,scene_spatial,0.06930759359127658,0.06326609595956423
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,3,3.0,4.0,0.22264462477900604,0.04721760516811202,0.07376232312629238,0.22264462477900604,scene_spatial,0.17542701961089402,0.14888230165271366
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,4,4.0,5.0,0.38626531107060325,0.06255082443548121,0.115692517244673,0.38626531107060325,scene_spatial,0.32371448663512203,0.27057279382593025
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,5,5.0,6.0,0.470419082108652,0.0804783449726425,0.10563921739464055,0.470419082108652,scene_spatial,0.3899407371360095,0.36477986471401147
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,6,6.0,7.0,0.6030782830094303,0.0942489851884385,0.2357174592487542,0.6030782830094303,scene_spatial,0.5088292978209918,0.36736082376067614
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,7,7.0,8.0,0.6027250771447457,0.17092228705508894,0.11589472671428502,0.6027250771447457,scene_spatial,0.4318027900896567,0.48683035043046063
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,8,8.0,9.0,1.0350418620627269,0.18702921071371625,0.19006122975982953,1.0350418620627269,scene_spatial,0.8480126513490106,0.8449806323028973
external_8vkNr_eysXY_000002_000012,external,,8vkNr_eysXY_000002_000012,How-to & Instructional,10.0,9,9.0,10.0,1.2667515246909897,0.46961477995463075,0.35559711484925294,1.2667515246909897,scene_spatial,0.797136744736359,0.9111544098417368
external_9eBhetL8n5Q_000222_000232,external,,9eBhetL8n5Q_000222_000232,People & Vlogs,10.0,0,0.0,0.9090909090909091,0.25026732212709035,0.2058792756669845,0.017811139062967385,0.25026732212709035,scene_spatial,0.04438804646010586,0.23245618306412297
external_9eBhetL8n5Q_000222_000232,external,,9eBhetL8n5Q_000222_000232,People & Vlogs,10.0,1,0.9090909090909091,1.8181818181818181,0.34703246003305044,0.10985680394515629,0.08179973646535055,0.34703246003305044,scene_spatial,0.23717565608789415,0.2652327235676999
