run,kind,rho,tau,wins,full,w_adqa,clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.92,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.93,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.94,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.95,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.96,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.97,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.98,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8210329036034675,53/54,17/18,0.99,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8200945802850635,53/54,17/18,0.61,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8200945802850635,53/54,17/18,0.62,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8200945802850635,53/54,17/18,0.55,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,16/18,0.46,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,16/18,0.47,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,16/18,0.48,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.49,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.50,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.52,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.53,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.49,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.50,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.50,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8191562569666595,53/54,17/18,0.60,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8182179336482557,53/54,16/18,0.43,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8182179336482557,53/54,16/18,0.40,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8182179336482557,53/54,16/18,0.41,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8182179336482557,53/54,16/18,0.43,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8182179336482557,53/54,16/18,0.44,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.8172796103298516,53/54,16/18,0.39,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9100226613009433,0.806958053827408,53/54,13/18,0.30,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.70,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.73,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.75,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.80,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.81,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.82,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.83,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.84,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.85,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.86,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.87,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.88,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.89,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.73,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.77,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.90,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.91,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.92,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.93,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.94,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.95,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.96,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.97,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.98,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8200945802850635,53/54,17/18,0.99,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8191562569666595,53/54,17/18,0.54,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8191562569666595,53/54,17/18,0.61,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8182179336482557,53/54,16/18,0.44,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8182179336482557,53/54,16/18,0.45,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8182179336482557,53/54,17/18,0.51,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8172796103298516,53/54,16/18,0.43,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8172796103298516,53/54,16/18,0.39,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8172796103298516,53/54,16/18,0.42,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8163412870114476,53/54,16/18,0.36,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.8163412870114476,53/54,16/18,0.38,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9094187975575454,0.806958053827408,53/54,13/18,0.30,critical_weighted_clip
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9089341896845937,0.8094505419611224,53/54,12/18,0.24,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.61,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.62,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.71,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.81,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.89,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.90,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.91,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.92,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.93,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.94,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.95,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.96,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.97,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.98,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.99,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.69,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.70,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.71,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.82,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.83,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.84,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.88,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.89,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.90,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.91,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.92,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.93,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.94,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.95,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.96,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.97,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.98,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8200945802850635,53/54,17/18,0.99,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.71,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.72,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.74,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.71,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.72,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.74,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.75,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.76,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.78,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.79,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.80,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.81,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.82,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.83,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.84,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.85,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.86,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.87,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.88,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.89,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8191562569666595,53/54,17/18,0.62,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,17/18,0.50,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,16/18,0.44,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,16/18,0.45,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,16/18,0.46,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,16/18,0.47,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,17/18,0.48,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8172796103298516,53/54,17/18,0.49,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8163412870114476,53/54,16/18,0.40,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8163412870114476,53/54,16/18,0.41,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8163412870114476,53/54,16/18,0.42,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8163412870114476,53/54,17/18,0.48,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8163412870114476,53/54,16/18,0.38,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8154029636930438,53/54,16/18,0.35,clip_mean
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.8154029636930438,53/54,16/18,0.37,clip_mean
adqa_q-gpt-4o_g-claude-haiku-4-5,ensemble,0.9088149338141472,0.806958053827408,52/54,13/18,0.30,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9083306477259719,0.8085142197610516,53/54,12/18,0.23,clip_mean
adqa_q-gpt-4o_g-gpt-4o,ensemble,0.9083306477259719,0.8057052531608395,53/54,12/18,0.27,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.63,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.66,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.67,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.68,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.69,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.70,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.72,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.73,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.74,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.75,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.76,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.77,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.78,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.79,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.80,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.82,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.83,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.84,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.85,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.86,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.87,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.88,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.67,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.68,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.72,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.73,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.74,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.75,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.76,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.77,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.78,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.79,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.80,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.81,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.85,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.86,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8191562569666595,53/54,17/18,0.87,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8182179336482557,53/54,17/18,0.63,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8182179336482557,53/54,17/18,0.68,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8182179336482557,53/54,17/18,0.69,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8182179336482557,53/54,17/18,0.70,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8182179336482557,53/54,17/18,0.63,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8163412870114476,53/54,17/18,0.49,clip_top3
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8163412870114476,53/54,16/18,0.48,need_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8163412870114476,53/54,16/18,0.45,critical_weighted_clip
adqa_q-claude-haiku-4-5_g-claude-haiku-4-5,ensemble,0.9082110700707493,0.8163412870114476,53/54,16/18,0.46,critical_weighted_clip
