clip_idx,roi,t,n_vertices,residual_norm,cosine_gap,roi_need_score
1,higher_visual_v2v3v4,2,805,0.13215612510710442,0.19345086812973022,0.5920234127331895
1,higher_visual_v2v3v4,3,805,0.12338038704624375,0.12274587154388428,0.4459645974025386
1,higher_visual_v2v3v4,4,805,0.07993255989397484,0.04170602560043335,0.11054042023539568
1,higher_visual_v2v3v4,5,805,0.06574765486727026,0.026785552501678467,0.01765840386982298
1,higher_visual_v2v3v4,6,805,0.06758281896160301,0.02592068910598755,0.025646571779411275
1,higher_visual_v2v3v4,7,805,0.09074809557645977,0.014532864093780518,0.1258029160505406
1,higher_visual_v2v3v4,8,805,0.10667803250245239,0.016725122928619385,0.209122256571741
1,higher_visual_v2v3v4,9,805,0.13298983530654182,0.023053288459777832,0.3506440473380666
1,higher_visual_v2v3v4,10,805,0.07536325423392416,0.040797293186187744,0.08623789400982299
1,language_control,0,785,0.07872635475262495,0.11643069982528687,0.5430824619727683
1,language_control,1,785,0.07479771175468093,0.06408494710922241,0.3686455342858813
1,language_control,2,785,0.06379216993222873,0.042792320251464844,0.20827946021256777
1,language_control,3,785,0.05643170823977746,0.02613377571105957,0.09469399500875837
1,language_control,4,785,0.06797959180949281,0.023111402988433838,0.1965313492931486
1,language_control,5,785,0.062289604988327675,0.021672606468200684,0.13868431725779506
1,language_control,6,785,0.049073493061659736,0.01668006181716919,0.0
1,language_control,7,785,0.06817307711123202,0.03686642646789551,0.23439595024033955
1,language_control,8,785,0.0628255433187878,0.04748004674911499,0.21137005145776808
1,language_control,9,785,0.10168189344621244,0.11288082599639893,0.7519587132532468
1,language_control,10,785,0.09411876467563594,0.207585871219635,0.9281186206452569
1,lateral_object_loc,0,111,0.15725016342827755,0.24921274185180664,1.0
1,lateral_object_loc,1,111,0.11112007202029738,0.1193205714225769,0.5329752528029876
1,lateral_object_loc,2,111,0.11167759969452781,0.13367998600006104,0.5658966293044476
1,lateral_object_loc,3,111,0.10007739426824759,0.0824657678604126,0.40889138918453366
1,lateral_object_loc,4,111,0.0851842747509541,0.045804738998413086,0.2693619096845155
1,lateral_object_loc,5,111,0.07960191491565809,0.027163803577423096,0.2066132352733132
1,lateral_object_loc,6,111,0.07385240653208978,0.022004544734954834,0.17192920146307297
1,lateral_object_loc,7,111,0.09366923178295292,0.017337262630462646,0.24359498755241332
1,lateral_object_loc,8,111,0.10411251693414457,0.014773905277252197,0.28114094246541277
1,lateral_object_loc,9,111,0.1004551064251896,0.022490978240966797,0.2825357008762166
1,lateral_object_loc,10,111,0.03585320802528855,0.04091334342956543,0.05574895041760832
1,motion_mt_complex,0,212,0.19396329320927957,0.2321608066558838,0.8124514240378155
1,motion_mt_complex,1,212,0.1376787562493247,0.11430549621582031,0.4218587329259771
1,motion_mt_complex,2,212,0.11588715218459232,0.08538085222244263,0.2947348673170347
1,motion_mt_complex,3,212,0.1079317961177496,0.0600244402885437,0.22697805701566004
1,motion_mt_complex,4,212,0.09099137197658551,0.03379136323928833,0.12274736672158079
1,motion_mt_complex,5,212,0.09092475169173905,0.02382194995880127,0.10810300658508565
1,motion_mt_complex,6,212,0.06636739057725391,0.015593171119689941,0.0
1,motion_mt_complex,7,212,0.09838496274608836,0.02073734998703003,0.13288646246091523
1,motion_mt_complex,8,212,0.08971275702212186,0.0251692533493042,0.10529747109975046
1,motion_mt_complex,9,212,0.14133177808695416,0.07027482986450195,0.3726486091043407
1,motion_mt_complex,10,212,0.11080933884516624,0.3621552586555481,0.6741511574869243
1,retrosplenial_pos,0,594,0.13072036032262913,0.9248139336705208,0.4956516052071491
1,retrosplenial_pos,1,594,0.2102160091332334,1.7620865106582642,1.0
1,retrosplenial_pos,2,594,0.16419782139145442,1.5650574564933777,0.7911927692847318
1,retrosplenial_pos,3,594,0.14289339469419504,1.3977506160736084,0.672529055474445
1,retrosplenial_pos,4,594,0.11319810583366689,1.0865123644471169,0.4845715347096863
1,retrosplenial_pos,5,594,0.10169312357996287,0.5440988838672638,0.289815442899006
1,retrosplenial_pos,6,594,0.07091154446994398,0.3300648331642151,0.12637138201025794
1,retrosplenial_pos,7,594,0.060396510176369524,0.18606293201446533,0.05004772883312455
1,retrosplenial_pos,8,594,0.06422023815917101,0.2965548634529114,0.09460454186928946
1,retrosplenial_pos,9,594,0.0647062196378909,0.25270867347717285,0.08353393411783516
1,retrosplenial_pos,10,594,0.05869442067378034,0.032355308532714844,0.0
1,scene_ppa,0,194,0.13008656629112392,0.271251380443573,0.3132065974735909
1,scene_ppa,1,194,0.23452755398949449,1.629626750946045,1.0
1,scene_ppa,2,194,0.17253962982780147,1.277016967535019,0.7346109980764176
1,scene_ppa,3,194,0.15218485159980083,1.1766806989908218,0.6523103350236734
1,scene_ppa,4,194,0.1353464354121561,1.002653197851032,0.5556853192897073
1,scene_ppa,5,194,0.08468506368263592,0.21056294441223145,0.18078052115380142
1,scene_ppa,6,194,0.05815085801689495,0.11582368612289429,0.08480093076910593
1,scene_ppa,7,194,0.057532703872534334,0.0350574254989624,0.057931592529255393
1,scene_ppa,8,194,0.09055973192657368,0.08859777450561523,0.1572093719946397
1,scene_ppa,9,194,0.1220926884746442,0.035570621490478516,0.21933974401322703
1,scene_ppa,10,194,0.03433811823042207,0.03526252508163452,6.431190522701597e-05
